Datetime,Discharge (Ml/d) Mean
28/06/2019 0:00,546.82
29/06/2019 0:00,525.54
30/06/2019 0:00,505.49
1/07/2019 0:00,564.33
2/07/2019 0:00,533.33
3/07/2019 0:00,502.14
4/07/2019 0:00,514.09
5/07/2019 0:00,522.23
6/07/2019 0:00,506.75
7/07/2019 0:00,489.75
8/07/2019 0:00,487.53
9/07/2019 0:00,499.97
10/07/2019 0:00,516.33
11/07/2019 0:00,591.17
12/07/2019 0:00,790.96
13/07/2019 0:00,813.75
14/07/2019 0:00,839.92
15/07/2019 0:00,1077.68
16/07/2019 0:00,1849.76
17/07/2019 0:00,3403.65
18/07/2019 0:00,3998.92
19/07/2019 0:00,3551.08
20/07/2019 0:00,2814.75
21/07/2019 0:00,2436.29
22/07/2019 0:00,2022.68
23/07/2019 0:00,1718.01
24/07/2019 0:00,1487.18
25/07/2019 0:00,1317.1
26/07/2019 0:00,1285.32
27/07/2019 0:00,1306.36
28/07/2019 0:00,1355.98
29/07/2019 0:00,1280.58
30/07/2019 0:00,1185.53
31/07/2019 0:00,1106.36
1/08/2019 0:00,1052.18
2/08/2019 0:00,979.6
3/08/2019 0:00,897.13
4/08/2019 0:00,820.3
5/08/2019 0:00,775.08
6/08/2019 0:00,750.02
7/08/2019 0:00,742.27
8/08/2019 0:00,747.8
9/08/2019 0:00,789.27
10/08/2019 0:00,1079.52
11/08/2019 0:00,3541.46
12/08/2019 0:00,4854.3
13/08/2019 0:00,4915.43
14/08/2019 0:00,4931.01
15/08/2019 0:00,4941.49
16/08/2019 0:00,4961.47
17/08/2019 0:00,4948.31
18/08/2019 0:00,4936.16
19/08/2019 0:00,4773.58
20/08/2019 0:00,4704.14
21/08/2019 0:00,4978.34
22/08/2019 0:00,4984.52
23/08/2019 0:00,4989.35
24/08/2019 0:00,5009.56
25/08/2019 0:00,5015.64
26/08/2019 0:00,5007.71
27/08/2019 0:00,5002.64
28/08/2019 0:00,5010.16
29/08/2019 0:00,4916.57
30/08/2019 0:00,4628.51
31/08/2019 0:00,3935.86
1/09/2019 0:00,3008.45
2/09/2019 0:00,2617.63
3/09/2019 0:00,2323.65
4/09/2019 0:00,2303.87
5/09/2019 0:00,2214.79
6/09/2019 0:00,2278.69
7/09/2019 0:00,2458.6
8/09/2019 0:00,3371.64
9/09/2019 0:00,4767.34
10/09/2019 0:00,4910.04
11/09/2019 0:00,4929.1
12/09/2019 0:00,4948.97
13/09/2019 0:00,4965.93
14/09/2019 0:00,4960.87
15/09/2019 0:00,4957.77
16/09/2019 0:00,4847.08
17/09/2019 0:00,4633.16
18/09/2019 0:00,4860.97
19/09/2019 0:00,4940.15
20/09/2019 0:00,4786.37
21/09/2019 0:00,4033.9
22/09/2019 0:00,3061.82
23/09/2019 0:00,2652.23
24/09/2019 0:00,2374.34
25/09/2019 0:00,2268.09
26/09/2019 0:00,2090.81
27/09/2019 0:00,1934.09
28/09/2019 0:00,1820.48
29/09/2019 0:00,1766.25
30/09/2019 0:00,1653.7
1/10/2019 0:00,1656.69
2/10/2019 0:00,1589.01
3/10/2019 0:00,1398.49
4/10/2019 0:00,1262.17
5/10/2019 0:00,1205.16
6/10/2019 0:00,1206.11
7/10/2019 0:00,1180.08
8/10/2019 0:00,1140.36
9/10/2019 0:00,1172.29
10/10/2019 0:00,1266.32
11/10/2019 0:00,1380.67
12/10/2019 0:00,1441.38
13/10/2019 0:00,1313.71
14/10/2019 0:00,1138.66
15/10/2019 0:00,1046.87
16/10/2019 0:00,983.84
17/10/2019 0:00,972.82
18/10/2019 0:00,1018.59
19/10/2019 0:00,1103.08
20/10/2019 0:00,1345.28
21/10/2019 0:00,1412.12
22/10/2019 0:00,1206.94
23/10/2019 0:00,1113.94
24/10/2019 0:00,923.88
25/10/2019 0:00,825.39
26/10/2019 0:00,804.14
27/10/2019 0:00,813.09
28/10/2019 0:00,799.24
29/10/2019 0:00,894.12
30/10/2019 0:00,939.52
31/10/2019 0:00,984.72
1/11/2019 0:00,920.52
2/11/2019 0:00,853.97
3/11/2019 0:00,822.36
4/11/2019 0:00,875.83
5/11/2019 0:00,882.61
6/11/2019 0:00,1103.36
7/11/2019 0:00,1232
8/11/2019 0:00,1377.78
9/11/2019 0:00,2432.17
10/11/2019 0:00,3835.55
11/11/2019 0:00,4426.3
12/11/2019 0:00,4972.75
13/11/2019 0:00,5180.9
14/11/2019 0:00,5075.44
15/11/2019 0:00,4969.04
16/11/2019 0:00,4734.97
17/11/2019 0:00,3965.73
18/11/2019 0:00,2692.43
19/11/2019 0:00,1913.93
20/11/2019 0:00,1688.41
21/11/2019 0:00,1502.07
22/11/2019 0:00,1299.83
23/11/2019 0:00,1149.98
24/11/2019 0:00,1044.7
25/11/2019 0:00,961.88
26/11/2019 0:00,953.47
27/11/2019 0:00,898.31
28/11/2019 0:00,922.46
29/11/2019 0:00,950.85
30/11/2019 0:00,961.62
1/12/2019 0:00,939.38
2/12/2019 0:00,923.49
3/12/2019 0:00,1032.35
4/12/2019 0:00,1264.29
5/12/2019 0:00,1584.38
6/12/2019 0:00,1413.21
7/12/2019 0:00,1452.22
8/12/2019 0:00,1266.32
9/12/2019 0:00,1009.39
10/12/2019 0:00,772.21
11/12/2019 0:00,661.33
12/12/2019 0:00,687.23
13/12/2019 0:00,735.16
14/12/2019 0:00,731.48
15/12/2019 0:00,686.27
16/12/2019 0:00,616.84
17/12/2019 0:00,598.74
18/12/2019 0:00,625.25
19/12/2019 0:00,643.23
20/12/2019 0:00,574.21
21/12/2019 0:00,537.82
22/12/2019 0:00,511.35
23/12/2019 0:00,539.16
24/12/2019 0:00,524.65
25/12/2019 0:00,510.64
26/12/2019 0:00,561.3
27/12/2019 0:00,535.97
28/12/2019 0:00,499.16
29/12/2019 0:00,493.73
30/12/2019 0:00,481.59
31/12/2019 0:00,458.62
1/01/2020 0:00,434.25
2/01/2020 0:00,440.34
3/01/2020 0:00,442.84
4/01/2020 0:00,428.93
5/01/2020 0:00,395.23
6/01/2020 0:00,420.96
7/01/2020 0:00,511.75
8/01/2020 0:00,549.26
9/01/2020 0:00,581.35
10/01/2020 0:00,667.63
11/01/2020 0:00,669.29
12/01/2020 0:00,646.34
13/01/2020 0:00,619.23
14/01/2020 0:00,641.55
15/01/2020 0:00,763.93
16/01/2020 0:00,688.98
17/01/2020 0:00,667.82
18/01/2020 0:00,782.21
19/01/2020 0:00,820.29
20/01/2020 0:00,735.13
21/01/2020 0:00,691.97
22/01/2020 0:00,726.98
23/01/2020 0:00,707.57
24/01/2020 0:00,735.14
25/01/2020 0:00,787.66
26/01/2020 0:00,835.72
27/01/2020 0:00,926.68
28/01/2020 0:00,687.9
29/01/2020 0:00,527.48
30/01/2020 0:00,521.86
31/01/2020 0:00,547.9
1/02/2020 0:00,515.3
2/02/2020 0:00,501.57
3/02/2020 0:00,542.04
4/02/2020 0:00,596.74
5/02/2020 0:00,577.74
6/02/2020 0:00,610.43
7/02/2020 0:00,601.71
8/02/2020 0:00,565.57
9/02/2020 0:00,544.14
10/02/2020 0:00,579.81
11/02/2020 0:00,610.77
12/02/2020 0:00,766.41
13/02/2020 0:00,815.33
14/02/2020 0:00,831.23
15/02/2020 0:00,1258.69
16/02/2020 0:00,1244.35
17/02/2020 0:00,2823.73
18/02/2020 0:00,3006.04
19/02/2020 0:00,2069.33
20/02/2020 0:00,2463.43
21/02/2020 0:00,2619.69
22/02/2020 0:00,2568.7
23/02/2020 0:00,2619.8
24/02/2020 0:00,2535.94
25/02/2020 0:00,1746.84
26/02/2020 0:00,1353.18
27/02/2020 0:00,1248.28
28/02/2020 0:00,1146.42
29/02/2020 0:00,1021.13
1/03/2020 0:00,940.82
2/03/2020 0:00,841.01
3/03/2020 0:00,821.02
4/03/2020 0:00,804.68
5/03/2020 0:00,785.12
6/03/2020 0:00,776.29
7/03/2020 0:00,1084.79
8/03/2020 0:00,1304.18
9/03/2020 0:00,1329.5
10/03/2020 0:00,1405.49
11/03/2020 0:00,1201.41
12/03/2020 0:00,907.09
13/03/2020 0:00,737.31
14/03/2020 0:00,686.41
15/03/2020 0:00,659.88
16/03/2020 0:00,669.95
17/03/2020 0:00,723.4
18/03/2020 0:00,720.55
19/03/2020 0:00,634.4
20/03/2020 0:00,582.28
21/03/2020 0:00,605.51
22/03/2020 0:00,614.79
23/03/2020 0:00,624.34
24/03/2020 0:00,614.37
25/03/2020 0:00,594.11
26/03/2020 0:00,619.07
27/03/2020 0:00,643.77
28/03/2020 0:00,619.35
29/03/2020 0:00,579.1
30/03/2020 0:00,614.06
31/03/2020 0:00,614.21
1/04/2020 0:00,627.85
2/04/2020 0:00,652.53
3/04/2020 0:00,670.07
4/04/2020 0:00,709.59
5/04/2020 0:00,766.19
6/04/2020 0:00,917.67
7/04/2020 0:00,1561.03
8/04/2020 0:00,2226.68
9/04/2020 0:00,2446.77
10/04/2020 0:00,1965.6
11/04/2020 0:00,1420.06
12/04/2020 0:00,1178.83
13/04/2020 0:00,1196.87
14/04/2020 0:00,1153
15/04/2020 0:00,1253.46
16/04/2020 0:00,1394.38
17/04/2020 0:00,1706.4
18/04/2020 0:00,1714.96
19/04/2020 0:00,1648.38
20/04/2020 0:00,1332.48
21/04/2020 0:00,959.15
22/04/2020 0:00,865.84
23/04/2020 0:00,865.9
24/04/2020 0:00,843.88
25/04/2020 0:00,858.19
26/04/2020 0:00,872.88
27/04/2020 0:00,915.66
28/04/2020 0:00,1013.42
29/04/2020 0:00,1656.63
30/04/2020 0:00,2269.83
1/05/2020 0:00,2764.69
2/05/2020 0:00,3634.17
3/05/2020 0:00,4686.12
4/05/2020 0:00,5220.13
5/05/2020 0:00,5199.24
6/05/2020 0:00,5154.79
7/05/2020 0:00,5157.19
8/05/2020 0:00,5178.81
9/05/2020 0:00,5182.9
10/05/2020 0:00,4949.26
11/05/2020 0:00,4449.27
12/05/2020 0:00,4529.13
13/05/2020 0:00,4770.35
14/05/2020 0:00,4409.09
15/05/2020 0:00,3538.93
16/05/2020 0:00,2905.09
17/05/2020 0:00,2594.36
18/05/2020 0:00,2324.89
19/05/2020 0:00,2176.94
20/05/2020 0:00,2065.74
21/05/2020 0:00,2125.31
22/05/2020 0:00,2505.35
23/05/2020 0:00,2891.7
24/05/2020 0:00,2649.36
25/05/2020 0:00,2321.06
26/05/2020 0:00,1917.54
27/05/2020 0:00,2217.72
28/05/2020 0:00,2113.8
29/05/2020 0:00,1958.42
30/05/2020 0:00,1829.94
31/05/2020 0:00,1832.03
1/06/2020 0:00,1684.13
2/06/2020 0:00,1610.13
3/06/2020 0:00,1628.9
4/06/2020 0:00,1511.62
5/06/2020 0:00,1785.19
6/06/2020 0:00,1999.77
7/06/2020 0:00,1823.21
8/06/2020 0:00,1667.42
9/06/2020 0:00,1562.3
10/06/2020 0:00,1415.04
11/06/2020 0:00,1321.62
12/06/2020 0:00,1335.61
13/06/2020 0:00,1314.8
14/06/2020 0:00,1266.07
15/06/2020 0:00,1266.33
16/06/2020 0:00,1295.18
17/06/2020 0:00,1503.12
18/06/2020 0:00,1459.35
19/06/2020 0:00,1441.23
20/06/2020 0:00,1387.91
21/06/2020 0:00,1411.38
22/06/2020 0:00,1419.95
23/06/2020 0:00,1569.16
24/06/2020 0:00,1600.89
25/06/2020 0:00,2118.5
26/06/2020 0:00,2741.14
27/06/2020 0:00,3098.96
28/06/2020 0:00,2777.08
29/06/2020 0:00,2391.75
30/06/2020 0:00,1975.92
1/07/2020 0:00,1769.44
2/07/2020 0:00,1697.96
3/07/2020 0:00,1661.93
4/07/2020 0:00,1586.84
5/07/2020 0:00,1590.58
6/07/2020 0:00,2117.74
7/07/2020 0:00,3092.34
8/07/2020 0:00,3512.74
9/07/2020 0:00,3425.74
10/07/2020 0:00,3032.97
11/07/2020 0:00,2750.48
12/07/2020 0:00,2649.12
13/07/2020 0:00,2739.69
14/07/2020 0:00,2927.79
15/07/2020 0:00,3178.82
16/07/2020 0:00,3836.36
17/07/2020 0:00,3769.73
18/07/2020 0:00,3324.06
19/07/2020 0:00,2863.34
20/07/2020 0:00,2464.07
21/07/2020 0:00,2337.93
22/07/2020 0:00,2666.12
23/07/2020 0:00,2821.81
24/07/2020 0:00,2881.14
25/07/2020 0:00,2836.92
26/07/2020 0:00,2634.45
